Date,Age,Gender,City,Customer_Type,Product_Category,Quantity,Unit_Cost,Unit_Price,Discount,Payment_Method,Customer_Satisfaction,Previous_Purchases,Revenue
2025-03-15 00:42:20.414041400,38.0,Homme,Dakar,Occasionnel,Électronique,7,3151.0,4418.0,0.047,Wave,3.2,4,29472.0
2024-03-15 05:57:43.906390632,65.0,Femme,Ziguinchor,Occasionnel,Alimentation,4,1470.0,2152.0,0.062,Orange Money,3.9,5,8074.0
2023-06-28 22:34:53.249324932,28.0,Femme,Kaolack,Fidèle,Maison,3,1635.0,2537.0,0.08,Wave,3.2,1,7002.0
2024-04-11 15:01:40.450045000,57.0,Femme,Rufisque,Occasionnel,Maison,2,1297.0,1985.0,0.04,Carte bancaire,4.4,6,3811.0
2024-03-24 15:59:34.077407736,33.0,Homme,Dakar,Fidèle,Mode,3,997.0,1626.0,0.06,Virement,2.2,1,4585.0
2024-08-16 18:26:27.758775872,34.0,Femme,Saint-Louis,Fidèle,Électronique,3,1211.0,1726.0,0.152,Espèces,5.0,4,4391.0
2025-11-02 12:30:27.542754272,29.0,Homme,Touba,Fidèle,Beauté,4,5775.0,8957.0,0.061,Espèces,4.7,3,33642.0
2023-10-09 21:08:54.653465344,39.0,Femme,Rufisque,Fidèle,Mode,8,1327.0,1853.0,0.012,Orange Money,5.0,4,14646.0
2023-12-04 09:40:39.963996396,25.0,Femme,Touba,Occasionnel,Électronique,4,717.0,1120.0,0.025,Virement,4.1,2,4368.0
2025-01-17 04:38:14.149414936,49.0,Homme,Touba,Occasionnel,Maison,6,1550.0,2430.0,0.072,Wave,3.6,2,13530.0
2024-06-10 17:56:39.099909984,43.0,Homme,Ziguinchor,Occasionnel,Beauté,1,1279.0,1650.0,0.076,Virement,5.0,3,1525.0
2024-08-10 17:53:11.719171912,25.0,Homme,Ziguinchor,Fidèle,Maison,4,1039.0,1273.0,0.055,Wave,4.6,2,4812.0
2024-11-12 09:03:04.698469840,21.0,Homme,Touba,Fidèle,Beauté,6,1399.0,2062.0,0.026,Wave,4.7,9,12050.0
2025-08-24 07:47:28.244824480,62.0,Homme,Touba,Fidèle,Beauté,5,1068.0,1410.0,0.079,Orange Money,3.5,10,6493.0
2023-07-03 20:51:11.827182716,66.0,Homme,Dakar,Occasionnel,Maison,5,1278.0,1806.0,0.058,Espèces,4.4,8,8506.0
2025-09-01 12:54:39.207920784,20.0,Homme,Dakar,Fidèle,Maison,2,1244.0,1695.0,0.007,Wave,3.1,5,3366.0
2023-08-13 17:11:43.150315028,44.0,Homme,Dakar,Occasionnel,Maison,5,2041.0,2859.0,0.159,Carte bancaire,1.5,2,12022.0
2024-05-15 08:31:58.271827176,47.0,Homme,Thiès,Occasionnel,Mode,5,957.0,1471.0,0.075,Carte bancaire,1.5,4,6803.0
2024-12-14 11:07:56.327632760,26.0,Femme,Saint-Louis,Fidèle,Beauté,3,634.0,859.0,0.023,Orange Money,3.3,8,2518.0
2023-01-28 16:57:01.782178217,65.0,Homme,Thiès,Fidèle,Maison,3,896.0,1257.0,0.076,Orange Money,2.5,6,3484.0
2024-03-06 11:42:04.212421240,25.0,Femme,Thiès,Fidèle,Beauté,2,1092.0,1764.0,0.131,Espèces,3.2,8,3066.0
2023-06-15 06:02:54.977497748,56.0,Homme,Touba,Occasionnel,Électronique,3,1021.0,1287.0,0.022,Orange Money,2.7,8,3776.0
2025-04-27 06:52:10.153015296,18.0,Femme,Saint-Louis,Occasionnel,Alimentation,6,928.0,1137.0,0.044,Wave,5.0,5,6522.0
2025-08-30 00:27:39.045904576,53.0,Homme,Rufisque,Occasionnel,Électronique,7,1028.0,1406.0,0.124,Wave,3.8,1,8622.0
2025-01-10 14:56:29.378937888,32.0,Femme,Saint-Louis,Occasionnel,Beauté,2,2722.0,3836.0,0.109,Orange Money,4.0,0,6836.0
2024-10-09 02:24:18.145814576,33.0,Homme,Ziguinchor,Occasionnel,Alimentation,2,1990.0,3012.0,0.034,Carte bancaire,1.8,2,5819.0
2024-06-19 17:27:42.286228616,52.0,Homme,Touba,Occasionnel,Mode,6,1318.0,1803.0,0.116,Wave,3.6,6,9563.0
2024-12-26 01:43:41.422142208,28.0,Homme,Thiès,Occasionnel,Beauté,2,406.0,560.0,0.028,Wave,3.8,5,1089.0
2023-06-21 06:36:11.017101708,51.0,Femme,Saint-Louis,Occasionnel,Beauté,3,737.0,1046.0,0.003,Wave,3.5,2,3129.0
2023-03-18 05:16:15.337533753,68.0,Femme,Ziguinchor,Occasionnel,Alimentation,1,915.0,1161.0,0.112,Orange Money,2.7,6,1031.0
2024-07-30 16:25:55.355535552,44.0,Femme,Kaolack,Occasionnel,Mode,4,1184.0,1741.0,0.02,Wave,3.0,5,6825.0
2023-04-22 22:05:04.590459046,49.0,Femme,Dakar,Fidèle,Alimentation,3,1538.0,2329.0,0.062,Wave,3.6,2,6554.0
2024-12-31 15:46:10.477047696,28.0,Homme,Dakar,Fidèle,Mode,6,1098.0,1633.0,0.092,Carte bancaire,3.5,3,8897.0
2023-11-05 11:48:58.973897388,57.0,Homme,Ziguinchor,Fidèle,Beauté,6,2016.0,2990.0,0.101,Carte bancaire,4.7,1,16128.0
2024-01-24 20:57:40.666066604,67.0,Homme,Ziguinchor,Fidèle,Mode,7,759.0,1007.0,0.074,Wave,2.4,6,6527.0
2024-03-03 04:51:11.827182712,49.0,Femme,Dakar,Occasionnel,Électronique,2,1866.0,2200.0,0.175,Espèces,2.4,5,3630.0
2025-06-01 15:47:54.167416736,57.0,Femme,Dakar,Fidèle,Mode,3,1028.0,1461.0,0.038,Wave,2.5,5,4216.0
2025-09-29 21:37:51.467146704,43.0,Autre,Dakar,Occasionnel,Électronique,6,1064.0,1586.0,0.086,Wave,2.6,4,8698.0
2025-07-27 04:19:39.477947792,42.0,Homme,Touba,Occasionnel,Électronique,2,1340.0,2022.0,0.062,Orange Money,3.9,1,3793.0
2024-12-24 18:11:20.468046800,24.0,Femme,Dakar,Fidèle,Maison,5,523.0,623.0,0.048,Orange Money,3.4,5,2965.0
2024-04-24 23:40:33.483348328,22.0,Femme,Touba,Fidèle,Maison,2,974.0,1341.0,0.131,Wave,3.1,6,2331.0
2023-07-23 21:49:31.377137712,53.0,Homme,Rufisque,Fidèle,Électronique,5,1443.0,1741.0,0.104,Espèces,3.6,4,7800.0
2023-07-06 11:55:53.735373536,33.0,Femme,Saint-Louis,Fidèle,Alimentation,6,961.0,1133.0,0.127,Espèces,4.7,5,5935.0
2023-11-18 12:34:46.768676864,57.0,Homme,Rufisque,Occasionnel,Électronique,2,1268.0,1849.0,0.053,Espèces,3.1,1,3502.0
2025-07-21 11:39:28.676867680,60.0,Femme,Thiès,Occasionnel,Mode,4,1157.0,1742.0,0.073,Orange Money,3.2,1,6459.0
2024-07-05 19:48:58.973897384,32.0,Homme,Dakar,Fidèle,Électronique,5,1453.0,2333.0,0.092,Wave,3.0,5,10592.0
2025-03-14 19:26:56.921692160,30.0,Homme,Dakar,Occasionnel,Mode,6,273.0,373.0,0.088,Orange Money,4.4,6,2041.0
2025-06-23 05:33:58.163816368,40.0,Femme,Dakar,Fidèle,Beauté,4,3367.0,4370.0,0.078,Wave,3.4,6,16117.0
2025-07-06 19:28:14.689468944,43.0,Femme,Rufisque,Occasionnel,Mode,8,1293.0,1872.0,0.032,Espèces,3.2,5,14497.0
2025-09-28 11:27:48.766876688,61.0,Homme,Saint-Louis,Occasionnel,Beauté,5,1688.0,2429.0,0.007,Orange Money,2.6,3,12060.0
2025-07-24 18:30:21.062106208,20.0,Homme,Dakar,Fidèle,Électronique,7,1831.0,2365.0,0.026,Carte bancaire,4.4,2,16125.0
2023-06-11 07:25:52.115211520,18.0,Homme,Touba,Occasionnel,Alimentation,4,1381.0,2147.0,0.085,Orange Money,3.4,6,7858.0
2023-08-24 00:15:07.290729072,25.0,Homme,Rufisque,Fidèle,Beauté,4,415.0,531.0,0.088,Wave,3.6,3,1937.0
2025-09-13 00:52:42.556255616,26.0,Femme,Thiès,Fidèle,Beauté,1,487.0,695.0,0.027,Carte bancaire,2.9,5,676.0
2025-08-04 17:19:55.679567952,38.0,Homme,Rufisque,Occasionnel,Électronique,1,1655.0,2198.0,0.032,Espèces,3.9,1,2128.0
2024-11-01 07:35:48.334833480,55.0,Homme,Saint-Louis,Occasionnel,Mode,3,3518.0,4925.0,0.117,Carte bancaire,2.2,2,13046.0
2024-12-13 19:21:45.850585056,63.0,Autre,Dakar,Occasionnel,Électronique,2,1081.0,1483.0,0.163,Espèces,1.8,5,2483.0
2024-10-02 12:42:33.375337528,20.0,Femme,Dakar,Fidèle,Maison,4,1862.0,2428.0,0.054,Orange Money,4.1,5,9188.0
2024-07-11 01:58:22.790279024,26.0,Femme,Touba,Fidèle,Alimentation,6,581.0,882.0,0.077,Wave,4.2,6,4885.0
2023-09-26 20:23:06.858685868,66.0,Homme,Dakar,Occasionnel,Électronique,1,790.0,946.0,0.08,Orange Money,3.5,2,870.0
2025-12-21 06:05:04.590459040,68.0,Homme,Thiès,Occasionnel,Mode,3,1085.0,1584.0,0.039,Orange Money,5.0,2,4567.0
2023-12-21 06:25:48.874887488,56.0,Femme,Saint-Louis,Occasionnel,Maison,4,315.0,460.0,0.018,Wave,3.2,2,1807.0
2023-01-13 08:59:37.317731773,61.0,Homme,Thiès,Occasionnel,Beauté,5,348.0,520.0,0.103,Virement,4.6,1,2332.0
2023-07-12 09:51:28.028802878,52.0,Autre,Dakar,Occasionnel,Électronique,2,366.0,551.0,0.089,Orange Money,2.7,4,1004.0
2025-05-29 19:27:48.766876688,68.0,Femme,Touba,Fidèle,Alimentation,5,1548.0,2194.0,0.143,Orange Money,4.6,3,9401.0
2024-12-16 07:48:46.012601256,68.0,Homme,Touba,Fidèle,Alimentation,5,1159.0,1948.0,0.043,Carte bancaire,3.7,9,9321.0
2023-11-26 09:48:52.493249324,53.0,Autre,Thiès,Fidèle,Beauté,5,2284.0,3457.0,0.055,Orange Money,4.3,5,16334.0
2023-08-28 06:45:15.391539152,63.0,Femme,Thiès,Fidèle,Maison,2,927.0,1355.0,0.037,Wave,3.0,4,2610.0
2025-06-22 21:40:52.925292528,39.0,Femme,Dakar,Occasionnel,Électronique,2,788.0,1143.0,0.128,Carte bancaire,4.5,4,1993.0
2024-07-07 08:36:43.420342032,24.0,Autre,Touba,Fidèle,Mode,5,1359.0,1998.0,0.07,Wave,2.8,5,9291.0
2023-08-13 19:49:24.896489648,25.0,Homme,Rufisque,Occasionnel,Alimentation,1,1549.0,2231.0,0.075,Wave,2.5,6,2064.0
2023-09-02 18:10:02.700270024,53.0,Femme,Dakar,Fidèle,Électronique,2,940.0,1248.0,0.109,Wave,4.0,6,2224.0
2023-09-06 06:16:18.577857784,26.0,Femme,Dakar,Fidèle,Mode,2,1660.0,2630.0,0.108,Espèces,2.0,8,4692.0
2024-08-02 04:52:55.517551752,24.0,Homme,Saint-Louis,Occasionnel,Maison,2,1239.0,1729.0,0.111,Espèces,3.6,0,3074.0
2024-08-19 12:08:51.413141312,45.0,Femme,Dakar,Occasionnel,Maison,4,591.0,824.0,0.096,Wave,3.1,7,2980.0
2025-04-11 15:01:40.450045000,65.0,Femme,Ziguinchor,Occasionnel,Mode,5,817.0,1152.0,0.093,Espèces,3.5,3,5224.0
2024-09-28 06:12:25.274527448,38.0,Homme,Dakar,Fidèle,Alimentation,2,1580.0,2365.0,0.057,Wave,2.6,4,4460.0
2023-09-04 09:35:28.892889288,20.0,Femme,Dakar,Occasionnel,Alimentation,4,1379.0,2092.0,0.115,Espèces,4.0,5,7406.0
2024-03-08 00:29:48.658865880,44.0,Femme,Dakar,Fidèle,Maison,6,1005.0,1217.0,0.023,Wave,3.6,4,7134.0
2024-01-05 17:00:55.085508548,54.0,Femme,Saint-Louis,Occasionnel,Mode,4,1563.0,2376.0,0.167,Espèces,2.8,3,7917.0
2025-03-01 16:03:27.380738064,61.0,Homme,Dakar,Occasionnel,Mode,2,2381.0,3521.0,0.132,Carte bancaire,3.6,6,6112.0
2024-04-29 03:32:59.837983792,68.0,Homme,Saint-Louis,Occasionnel,Maison,4,1884.0,2717.0,0.029,Espèces,2.0,5,10553.0
2023-04-15 13:59:27.596759676,64.0,Femme,Dakar,Occasionnel,Maison,4,1631.0,2309.0,0.102,Orange Money,2.9,0,8294.0
2023-11-03 20:23:32.781278124,50.0,Homme,Dakar,Fidèle,Électronique,2,1148.0,1503.0,0.04,Carte bancaire,3.3,3,2886.0
2024-02-10 17:42:49.576957692,50.0,Homme,Kaolack,Fidèle,Alimentation,2,712.0,1020.0,0.026,Espèces,3.3,2,1987.0
2023-11-11 17:37:38.505850584,21.0,Femme,Rufisque,Fidèle,Électronique,4,1291.0,2000.0,0.05,Wave,2.5,8,7600.0
2024-04-19 04:22:40.936093608,49.0,Femme,Dakar,Occasionnel,Électronique,4,351.0,580.0,0.045,Wave,3.8,1,2216.0
2025-09-24 20:43:51.143114304,48.0,Homme,Dakar,Occasionnel,Mode,5,783.0,1177.0,0.015,Espèces,3.0,3,5797.0
2023-10-03 10:04:51.629162916,65.0,Femme,Dakar,Occasionnel,Électronique,5,1440.0,2285.0,0.042,Wave,1.9,4,10945.0
2024-05-30 05:58:35.751575152,25.0,Homme,Dakar,Fidèle,Électronique,5,965.0,1298.0,0.037,Wave,3.1,4,6250.0
2025-05-18 04:52:03.672367232,40.0,Femme,Dakar,Occasionnel,Beauté,2,2119.0,2823.0,0.095,Carte bancaire,3.6,3,5110.0
2024-04-29 11:26:05.076507648,44.0,Femme,Thiès,Fidèle,Mode,4,1310.0,1991.0,0.072,Wave,3.7,5,7391.0
2023-02-19 14:36:11.017101710,58.0,Homme,Saint-Louis,Occasionnel,Électronique,6,1616.0,2444.0,0.188,Espèces,4.8,3,11907.0
2023-03-21 20:00:12.961296129,63.0,Homme,Dakar,Occasionnel,Alimentation,5,1356.0,2096.0,0.024,Carte bancaire,3.3,2,10228.0
2024-02-15 05:28:21.170117008,64.0,Homme,Dakar,Occasionnel,Électronique,4,1214.0,1827.0,0.124,Orange Money,4.9,3,6402.0
2024-06-10 02:10:28.622862280,59.0,Femme,Dakar,Fidèle,Beauté,8,2404.0,3005.0,0.017,Orange Money,2.3,2,23631.0
2025-06-23 18:42:26.894689456,44.0,Homme,Saint-Louis,Occasionnel,Beauté,6,877.0,1211.0,0.172,Wave,3.6,5,6016.0
2025-05-30 08:36:17.497749776,26.0,Femme,Touba,Fidèle,Électronique,4,922.0,1425.0,0.081,Orange Money,3.0,7,5238.0
2024-11-22 21:21:52.331233120,29.0,Femme,Dakar,Fidèle,Électronique,3,1284.0,1616.0,0.105,Carte bancaire,2.4,8,4339.0
2023-01-14 03:23:29.540954095,22.0,Femme,Dakar,Occasionnel,Alimentation,3,544.0,765.0,0.07,Espèces,2.5,4,2134.0
2023-01-14 08:38:53.033303330,51.0,Homme,Kaolack,Occasionnel,Maison,3,1410.0,1987.0,0.089,Wave,3.9,4,5430.0
2023-07-16 08:28:30.891089108,61.0,Homme,Thiès,Fidèle,Alimentation,7,1386.0,2020.0,0.013,Wave,4.5,3,13956.0
2023-02-04 14:31:51.791179117,67.0,Femme,Kaolack,Occasionnel,Électronique,3,1963.0,2727.0,0.043,Espèces,3.2,3,7829.0
2025-05-26 07:21:32.889288928,68.0,Homme,Touba,Occasionnel,Mode,4,642.0,895.0,0.033,Carte bancaire,3.9,4,3462.0
2023-01-01 07:53:05.238523852,27.0,Femme,Ziguinchor,Fidèle,Électronique,4,1239.0,1696.0,0.038,Wave,4.9,7,6526.0
2024-01-11 01:48:00.648064804,35.0,Femme,Thiès,Occasionnel,Mode,4,1034.0,1601.0,0.046,Carte bancaire,5.0,7,6109.0
2025-04-27 20:00:38.883888384,66.0,Femme,Dakar,Fidèle,Mode,4,1189.0,1419.0,0.056,Orange Money,4.3,4,5358.0
2024-07-20 19:53:18.199819976,49.0,Homme,Touba,Occasionnel,Maison,2,872.0,1238.0,0.071,Orange Money,3.8,2,2300.0
2024-06-29 08:44:55.949594952,36.0,Homme,Saint-Louis,Occasionnel,Beauté,5,500.0,611.0,0.113,Wave,3.9,5,2710.0
2025-01-07 13:21:00.486048600,22.0,Homme,Thiès,Occasionnel,Maison,5,1117.0,1528.0,0.126,Wave,4.7,4,6677.0
2023-09-02 10:16:57.461746172,18.0,Homme,Touba,Fidèle,Beauté,3,374.0,510.0,0.16,Espèces,3.3,2,1285.0
2025-05-03 20:33:54.923492336,30.0,Homme,Dakar,Fidèle,Maison,5,491.0,752.0,0.023,Espèces,3.8,6,3674.0
2025-08-05 16:59:11.395139504,20.0,Femme,Dakar,Fidèle,Électronique,3,641.0,1036.0,0.108,Wave,2.4,3,2772.0
2024-12-30 18:44:36.507650760,21.0,Homme,Kaolack,Fidèle,Électronique,3,1411.0,2082.0,0.1,Wave,3.9,3,5621.0
2024-10-23 00:11:39.909990992,27.0,Homme,Ziguinchor,Occasionnel,Mode,2,534.0,732.0,0.019,Wave,4.0,4,1436.0
2025-03-10 20:49:54.059405936,26.0,Homme,Dakar,Fidèle,Mode,6,539.0,652.0,0.066,Carte bancaire,3.2,5,3654.0
2025-02-08 02:17:23.384338432,30.0,Homme,Rufisque,Fidèle,Mode,2,3365.0,5373.0,0.083,Orange Money,3.7,6,9854.0
2025-11-10 09:44:33.267326720,30.0,Femme,Rufisque,Fidèle,Électronique,2,2045.0,2860.0,0.032,Orange Money,4.0,4,5537.0
2025-04-29 03:32:59.837983792,33.0,Homme,Dakar,Fidèle,Maison,4,793.0,1123.0,0.046,Carte bancaire,4.9,1,4285.0
2024-08-25 20:35:12.691269120,21.0,Femme,Dakar,Occasionnel,Électronique,4,799.0,1245.0,0.018,Wave,3.2,3,4890.0
2024-02-07 08:14:15.445544552,63.0,Homme,Touba,Occasionnel,Alimentation,4,2218.0,2852.0,0.059,Espèces,3.5,2,10735.0
2025-04-04 04:18:21.710171008,43.0,Homme,Dakar,Occasionnel,Maison,2,486.0,663.0,0.043,Wave,1.8,4,1269.0
2024-06-30 21:32:40.396039600,39.0,Femme,Dakar,Fidèle,Électronique,7,940.0,1404.0,0.05,Wave,3.7,6,9337.0
2023-10-26 15:16:21.818181816,24.0,Femme,Kaolack,Occasionnel,Beauté,3,1262.0,2000.0,0.12,Carte bancaire,3.8,6,5280.0
2023-08-25 20:55:56.975697568,32.0,Homme,Dakar,Occasionnel,Maison,5,643.0,915.0,0.084,Carte bancaire,4.8,3,4191.0
2025-08-23 21:16:41.260126000,65.0,Homme,Dakar,Fidèle,Mode,8,332.0,432.0,0.02,Espèces,4.5,4,3387.0
2024-02-24 15:30:11.341134112,32.0,Homme,Saint-Louis,Fidèle,Maison,5,1492.0,2075.0,0.112,Carte bancaire,3.4,6,9213.0
2024-03-19 17:43:15.499549952,21.0,Femme,Dakar,Occasionnel,Alimentation,1,485.0,627.0,0.05,Espèces,2.6,3,596.0
2023-04-10 13:05:27.272727272,66.0,Femme,Dakar,Occasionnel,Beauté,4,1490.0,2328.0,0.073,Virement,3.5,3,8632.0
2024-04-15 21:31:48.550855080,60.0,Femme,Rufisque,Occasionnel,Maison,3,1395.0,2032.0,0.03,Wave,3.2,4,5913.0
2024-02-13 14:02:54.977497748,19.0,Homme,Dakar,Occasionnel,Alimentation,6,2850.0,4057.0,0.105,Espèces,2.7,2,21786.0
2023-11-27 19:58:55.193519348,28.0,Femme,Dakar,Occasionnel,Électronique,1,2676.0,4014.0,0.133,Orange Money,4.2,5,3480.0
2024-04-06 22:00:45.364536448,38.0,Homme,Dakar,Occasionnel,Maison,4,969.0,1552.0,0.035,Orange Money,3.1,3,5991.0
2023-12-07 03:23:03.618361832,65.0,Femme,Kaolack,Fidèle,Mode,5,975.0,1361.0,0.128,Orange Money,3.7,4,5934.0
2023-10-16 16:06:02.916291628,28.0,Femme,Touba,Fidèle,Beauté,4,2081.0,3319.0,0.125,Carte bancaire,4.1,4,11616.0
2024-12-07 00:24:37.587758768,58.0,Femme,Dakar,Fidèle,Électronique,4,2496.0,3663.0,0.054,Orange Money,4.2,4,13861.0
2024-01-28 09:03:56.543654364,48.0,Homme,Touba,Fidèle,Mode,5,858.0,1502.0,0.077,Orange Money,5.0,3,6932.0
2025-09-16 12:58:58.433843376,67.0,Homme,Ziguinchor,Fidèle,Maison,6,945.0,1255.0,0.18,Orange Money,2.0,6,6175.0
2024-11-21 05:56:26.138613856,18.0,Femme,Thiès,Occasionnel,Électronique,2,1397.0,1774.0,0.042,Orange Money,2.4,4,3399.0
2023-07-11 23:20:41.044104410,18.0,Homme,Dakar,Fidèle,Maison,3,979.0,1257.0,0.053,Espèces,3.5,4,3571.0
2025-10-26 12:17:55.787578752,37.0,Femme,Dakar,Occasionnel,Maison,4,1144.0,1614.0,0.035,Espèces,3.4,4,6230.0
2024-01-30 21:30:56.705670564,37.0,Homme,Saint-Louis,Occasionnel,Maison,5,959.0,1430.0,0.064,Wave,4.0,1,6692.0
2025-04-29 08:48:23.330333024,56.0,Femme,Thiès,Occasionnel,Maison,4,1632.0,2207.0,0.019,Espèces,3.6,6,8660.0
2023-01-27 09:24:40.828082808,57.0,Femme,Thiès,Occasionnel,Mode,1,1528.0,1893.0,0.019,Wave,3.4,6,1857.0
2025-11-25 20:19:39.477947792,33.0,Femme,Dakar,Fidèle,Électronique,3,719.0,1157.0,0.116,Wave,5.0,4,3068.0
2024-08-13 14:13:17.119711968,34.0,Homme,Dakar,Occasionnel,Alimentation,7,1369.0,1836.0,0.062,Espèces,4.7,4,12055.0
2024-07-29 06:15:52.655265520,28.0,Femme,Touba,Fidèle,Beauté,4,640.0,917.0,0.086,Carte bancaire,2.1,6,3353.0
2024-02-22 13:33:58.163816376,31.0,Femme,Kaolack,Occasionnel,Alimentation,6,899.0,1333.0,0.091,Wave,4.1,7,7270.0
2024-10-15 02:57:34.185418536,52.0,Homme,Dakar,Occasionnel,Beauté,4,542.0,1008.0,0.049,Wave,2.7,6,3834.0
2023-11-20 14:30:59.945994596,28.0,Femme,Dakar,Occasionnel,Alimentation,4,654.0,923.0,0.115,Virement,3.9,3,3267.0
2025-04-25 02:18:15.229522944,51.0,Homme,Dakar,Fidèle,Électronique,5,752.0,1191.0,0.056,Orange Money,3.4,5,5622.0
2025-08-21 06:11:59.351935184,42.0,Homme,Dakar,Fidèle,Alimentation,5,2208.0,3246.0,0.032,Orange Money,3.4,4,15711.0
2025-08-14 08:37:09.342934288,44.0,Femme,Rufisque,Occasionnel,Alimentation,2,469.0,644.0,0.02,Espèces,4.6,6,1262.0
2024-01-18 12:31:19.387938792,69.0,Femme,Touba,Fidèle,Mode,3,884.0,1377.0,0.114,Orange Money,3.6,1,3660.0
2023-12-06 14:14:34.887488748,40.0,Homme,Dakar,Occasionnel,Alimentation,3,384.0,488.0,0.02,Wave,2.8,5,1435.0
2025-07-07 19:07:30.405040496,50.0,Femme,Dakar,Occasionnel,Mode,3,1841.0,2598.0,0.051,Orange Money,3.6,2,7397.0
2024-06-14 21:49:05.454545448,37.0,Homme,Touba,Fidèle,Maison,3,1446.0,2048.0,0.073,Espèces,3.8,8,5695.0
2024-12-31 18:23:52.223222320,28.0,Femme,Dakar,Fidèle,Beauté,7,568.0,835.0,0.139,Espèces,4.5,5,5033.0
2025-12-16 05:11:04.266426640,30.0,Homme,Thiès,Occasionnel,Alimentation,5,786.0,1209.0,0.061,Carte bancaire,2.4,5,5676.0
2024-02-15 08:06:02.916291628,24.0,Femme,Ziguinchor,Occasionnel,Mode,4,857.0,1369.0,0.066,Orange Money,4.2,6,5115.0
2024-02-09 18:03:33.861386136,54.0,Femme,Ziguinchor,Fidèle,Beauté,5,1824.0,2961.0,0.111,Wave,4.8,6,13162.0
2023-09-20 11:56:45.580558052,50.0,Femme,Dakar,Occasionnel,Beauté,4,1430.0,1763.0,0.086,Espèces,3.0,1,6446.0
2025-02-07 15:46:36.399639960,27.0,Homme,Dakar,Fidèle,Maison,3,1260.0,1871.0,0.03,Virement,5.0,3,5445.0
2023-06-20 04:19:13.555355534,33.0,Femme,Rufisque,Occasionnel,Beauté,4,799.0,1248.0,0.054,Orange Money,3.3,1,4722.0
2023-08-24 16:01:17.767776776,32.0,Femme,Thiès,Fidèle,Beauté,4,275.0,375.0,0.061,Virement,3.0,2,1408.0
2024-07-15 21:36:59.621962192,42.0,Homme,Dakar,Occasionnel,Maison,3,768.0,1051.0,0.077,Orange Money,3.4,5,2910.0
2024-02-09 15:25:52.115211520,62.0,Femme,Dakar,Occasionnel,Électronique,2,999.0,1289.0,0.027,Orange Money,4.0,8,2508.0
2025-03-25 15:38:49.792979288,64.0,Homme,Dakar,Occasionnel,Électronique,3,394.0,530.0,0.052,Orange Money,3.9,1,1507.0
2024-11-21 21:42:36.615661560,64.0,Femme,Kaolack,Occasionnel,Mode,6,836.0,1367.0,0.136,Orange Money,4.7,2,7087.0
2024-08-17 18:05:43.474347432,24.0,Femme,Touba,Occasionnel,Mode,5,453.0,655.0,0.087,Orange Money,3.7,3,2990.0
2024-05-02 02:30:46.984698464,33.0,Femme,Dakar,Fidèle,Maison,4,628.0,791.0,0.093,Wave,4.1,1,2870.0
2024-03-05 14:40:30.243024296,61.0,Homme,Ziguinchor,Fidèle,Beauté,3,3037.0,3947.0,0.06,Virement,4.7,6,11131.0
2025-12-13 19:21:45.850585056,35.0,Femme,Dakar,Fidèle,Alimentation,4,1200.0,2131.0,0.054,Wave,3.9,2,8064.0
2023-07-10 02:39:51.359135912,45.0,Femme,Dakar,Occasionnel,Beauté,4,541.0,793.0,0.046,Virement,2.8,5,3026.0
2024-12-16 10:26:27.758775872,43.0,Homme,Ziguinchor,Occasionnel,Alimentation,1,916.0,1261.0,0.121,Orange Money,3.5,2,1108.0
2023-11-12 19:54:35.967596756,37.0,Femme,Thiès,Occasionnel,Alimentation,3,2273.0,3518.0,0.12,Orange Money,3.4,6,9288.0
2023-05-19 15:22:50.657065706,33.0,Homme,Ziguinchor,Fidèle,Maison,3,1638.0,2005.0,0.036,Orange Money,3.7,1,5798.0
2024-12-11 01:39:22.196219616,31.0,Femme,Rufisque,Occasionnel,Mode,6,1893.0,2868.0,0.054,Carte bancaire,3.4,4,16279.0
2025-12-04 14:35:19.171917184,28.0,Femme,Touba,Fidèle,Mode,2,3062.0,4370.0,0.062,Wave,3.4,0,8556.0
2023-01-15 10:55:50.495049504,41.0,Homme,Rufisque,Occasionnel,Beauté,6,604.0,904.0,0.011,Orange Money,3.7,5,5364.0
2024-09-14 16:18:08.748874880,33.0,Femme,Rufisque,Occasionnel,Alimentation,3,1430.0,2065.0,0.093,Orange Money,4.7,4,5619.0
2025-01-28 11:20:54.005400536,52.0,Homme,Ziguinchor,Occasionnel,Mode,6,879.0,1269.0,0.068,Espèces,3.7,6,7096.0
2024-07-02 15:35:48.334833480,52.0,Homme,Thiès,Fidèle,Beauté,5,755.0,1082.0,0.071,Carte bancaire,2.5,7,5026.0
2024-08-25 23:12:54.437443736,67.0,Homme,Thiès,Fidèle,Alimentation,3,1391.0,2424.0,0.05,Wave,3.4,5,6908.0
2024-09-18 12:17:29.864986496,55.0,Femme,Rufisque,Occasionnel,Beauté,7,774.0,1114.0,0.01,Wave,4.3,1,7720.0
2025-06-12 06:44:23.546354624,42.0,Femme,Kaolack,Occasionnel,Alimentation,4,843.0,1137.0,0.039,Wave,3.2,3,4371.0
2025-12-07 08:17:42.826282624,62.0,Femme,Saint-Louis,Fidèle,Alimentation,4,1174.0,1785.0,0.073,Wave,3.1,2,6619.0
2023-09-08 00:19:26.516651664,47.0,Femme,Thiès,Fidèle,Beauté,5,406.0,610.0,0.138,Espèces,2.4,5,2629.0
2023-02-03 01:44:07.344734473,53.0,Femme,Dakar,Occasionnel,Mode,3,523.0,655.0,0.041,Virement,4.0,0,1884.0
